,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
77,0.069413381,0.068599116,0.067794404,0.066999131,0.066213188,0.065436464,0.064668851,0.063910243,0.063160535,0.06241962,0.061687397,0.060963764,0.060248619,0.059541863,0.058843398,0.058153127,0.057470953,0.056796781,0.056130518,0.05547207,0.054821346,0.054178256,0.05354271,0.052914619,0.052293896,0.051680454,0.051074209,0.050475075,0.04988297,0.04929781,0.048719514,0.048148002,0.047583195,0.047025013,0.046473379,0.045928216,0.045389448,0.044857,0.044330798,0.043810769,0.04329684,0.04278894,0.042286998,0.041790943,0.041300708,0.040816224,0.040337423,0.039864239,0.039396605,0.038934457,0.038477731,0.038026362,0.037580288,0.037139446,0.036703777,0.036273217,0.035847709,0.035427192,0.035011608,0.034600899,0.034195007,0.033793878,0.033397453,0.033005679,0.032618501,0.032235865,0.031857717,0.031484005,0.031114677,0.030749682,0.030388968,0.030032486,0.029680185,0.029332017,0.028987933,0.028647886,0.028311828,0.027979711,0.027651491,0.027327121,0.027006556,0.026689751,0.026376663,0.026067248,0.025761462,0.025459263,0.025160609,0.024865459,0.024573771,0.024285505,0.02400062,0.023719077,0.023440837,0.02316586,0.02289411,0.022625547,0.022360134,0.022097835,0.021838613,0.021582432,0.021329256,0.02107905,0.020831779,0.020587409,0.020345905,0.020107234,0.019871363,0.019638259,0.019407889,0.019180222,0.018955226,0.018732868,0.01851312,0.018295949,0.018081325,0.01786922,0.017659602,0.017452443,0.017247715,0.017045388,0.016845434,0.016647826,0.016452536,0.016259537,0.016068802,0.015880305,0.015694018,0.015509917,0.015327976,0.015148169,0.014970471,0.014794857,0.014621304,0.014449787,0.014280281,0.014112764,0.013947212,0.013783602,0.013621912,0.013462118
78,0.074517291,0.07366525,0.072822953,0.071990286,0.071167139,0.070353405,0.069548975,0.068753744,0.067967605,0.067190454,0.06642219,0.06566271,0.064911914,0.064169703,0.063435979,0.062710644,0.061993602,0.061284759,0.060584022,0.059891296,0.059206491,0.058529517,0.057860283,0.057198701,0.056544684,0.055898145,0.055258998,0.05462716,0.054002546,0.053385074,0.052774662,0.05217123,0.051574697,0.050984986,0.050402017,0.049825714,0.049256,0.048692801,0.048136041,0.047585647,0.047041547,0.046503668,0.045971939,0.04544629,0.044926651,0.044412954,0.043905131,0.043403114,0.042906837,0.042416235,0.041931242,0.041451795,0.04097783,0.040509284,0.040046096,0.039588204,0.039135547,0.038688066,0.038245702,0.037808396,0.03737609,0.036948727,0.03652625,0.036108604,0.035695734,0.035287584,0.034884102,0.034485232,0.034090924,0.033701124,0.033315781,0.032934844,0.032558263,0.032185988,0.031817969,0.031454158,0.031094507,0.030738969,0.030387495,0.030040041,0.029696559,0.029357005,0.029021333,0.0286895,0.02836146,0.028037172,0.027716591,0.027399676,0.027086385,0.026776675,0.026470507,0.02616784,0.025868634,0.025572849,0.025280445,0.024991386,0.024705631,0.024423144,0.024143886,0.023867822,0.023594914,0.023325127,0.023058424,0.022794771,0.022534133,0.022276475,0.022021763,0.021769963,0.021521043,0.021274968,0.021031708,0.020791228,0.020553499,0.020318488,0.020086163,0.019856496,0.019629454,0.019405008,0.019183129,0.018963787,0.018746952,0.018532597,0.018320693,0.018111212,0.017904126,0.017699408,0.017497031,0.017296967,0.017099192,0.016903677,0.016710398,0.01651933,0.016330445,0.016143721,0.015959132,0.015776653,0.015596261,0.015417931,0.01524164,0.015067366
79,0.080524891,0.079628044,0.078741185,0.077864204,0.076996991,0.076139436,0.075291432,0.074452872,0.073623652,0.072803668,0.071992816,0.071190995,0.070398105,0.069614045,0.068838717,0.068072025,0.067313872,0.066564163,0.065822804,0.065089701,0.064364764,0.0636479,0.062939021,0.062238037,0.06154486,0.060859403,0.060181581,0.059511308,0.0588485,0.058193074,0.057544948,0.05690404,0.05627027,0.05564356,0.055023829,0.054411,0.053804997,0.053205743,0.052613163,0.052027183,0.05144773,0.05087473,0.050308112,0.049747805,0.049193738,0.048645842,0.048104048,0.047568289,0.047038496,0.046514605,0.045996547,0.04548426,0.044977679,0.044476739,0.043981379,0.043491536,0.043007148,0.042528156,0.042054498,0.041586115,0.041122949,0.040664942,0.040212035,0.039764173,0.039321299,0.038883358,0.038450294,0.038022053,0.037598582,0.037179827,0.036765737,0.036356258,0.035951339,0.035550931,0.035154982,0.034763443,0.034376264,0.033993398,0.033614796,0.033240411,0.032870196,0.032504103,0.032142088,0.031784106,0.03143011,0.031080056,0.030733902,0.030391603,0.030053116,0.029718399,0.02938741,0.029060107,0.02873645,0.028416397,0.028099909,0.027786946,0.027477468,0.027171438,0.026868816,0.026569564,0.026273645,0.025981022,0.025691658,0.025405517,0.025122562,0.024842759,0.024566073,0.024292468,0.02402191,0.023754366,0.023489801,0.023228183,0.022969479,0.022713656,0.022460683,0.022210526,0.021963156,0.021718541,0.021476651,0.021237454,0.021000922,0.020767024,0.020535731,0.020307014,0.020080844,0.019857194,0.019636034,0.019417337,0.019201076,0.018987224,0.018775754,0.018566638,0.018359852,0.018155369,0.017953164,0.01775321,0.017555483,0.017359959,0.017166612,0.016975419
80,0.086449761,0.085512575,0.08458555,0.083668574,0.082761539,0.081864336,0.080976861,0.080099006,0.079230668,0.078371743,0.07752213,0.076681727,0.075850435,0.075028155,0.074214789,0.073410241,0.072614414,0.071827215,0.07104855,0.070278326,0.069516452,0.068762837,0.068017392,0.067280029,0.066550659,0.065829196,0.065115554,0.064409648,0.063711396,0.063020713,0.062337517,0.061661728,0.060993265,0.060332048,0.059678,0.059031042,0.058391098,0.057758091,0.057131946,0.05651259,0.055899948,0.055293947,0.054694516,0.054101583,0.053515078,0.052934931,0.052361074,0.051793437,0.051231954,0.050676558,0.050127183,0.049583764,0.049046236,0.048514535,0.047988598,0.047468363,0.046953767,0.04644475,0.045941252,0.045443211,0.04495057,0.044463269,0.043981252,0.043504459,0.043032836,0.042566325,0.042104871,0.04164842,0.041196918,0.04075031,0.040308543,0.039871566,0.039439326,0.039011772,0.038588853,0.038170518,0.037756719,0.037347405,0.036942529,0.036542042,0.036145897,0.035754046,0.035366443,0.034983042,0.034603798,0.034228665,0.033857598,0.033490554,0.03312749,0.032768361,0.032413125,0.032061741,0.031714166,0.031370358,0.031030278,0.030693885,0.030361138,0.030031999,0.029706428,0.029384386,0.029065835,0.028750738,0.028439057,0.028130754,0.027825794,0.02752414,0.027225756,0.026930607,0.026638657,0.026349873,0.026064219,0.025781661,0.025502167,0.025225703,0.024952236,0.024681734,0.024414164,0.024149494,0.023887694,0.023628732,0.023372578,0.0231192,0.022868569,0.022620655,0.022375429,0.022132861,0.021892923,0.021655586,0.021420822,0.021188603,0.020958901,0.02073169,0.020506942,0.02028463,0.020064728,0.01984721,0.01963205,0.019419223,0.019208703,0.019000465
81,0.09371918,0.092731004,0.091753246,0.090785798,0.089828551,0.088881397,0.08794423,0.087016945,0.086099437,0.085191603,0.084293341,0.08340455,0.082525131,0.081654985,0.080794013,0.07994212,0.079099208,0.078265185,0.077439955,0.076623427,0.075815508,0.075016108,0.074225137,0.073442506,0.072668127,0.071901913,0.071143778,0.070393636,0.069651405,0.068916999,0.068190337,0.067471337,0.066759918,0.066056,0.065359504,0.064670353,0.063988467,0.063313772,0.06264619,0.061985648,0.06133207,0.060685383,0.060045516,0.059412395,0.058785949,0.058166109,0.057552805,0.056945967,0.056345527,0.055751419,0.055163575,0.05458193,0.054006417,0.053436972,0.052873532,0.052316032,0.051764411,0.051218606,0.050678556,0.050144201,0.049615479,0.049092333,0.048574702,0.04806253,0.047555758,0.047054329,0.046558187,0.046067277,0.045581543,0.04510093,0.044625385,0.044154854,0.043689285,0.043228624,0.042772821,0.042321823,0.041875581,0.041434044,0.040997163,0.040564888,0.040137171,0.039713964,0.039295219,0.03888089,0.038470929,0.038065291,0.03766393,0.037266801,0.036873859,0.03648506,0.036100361,0.035719718,0.035343089,0.034970431,0.034601702,0.034236861,0.033875867,0.033518679,0.033165257,0.032815562,0.032469555,0.032127195,0.031788445,0.031453267,0.031121624,0.030793477,0.03046879,0.030147526,0.02982965,0.029515126,0.029203918,0.028895991,0.028591311,0.028289844,0.027991555,0.027696412,0.02740438,0.027115428,0.026829523,0.026546632,0.026266723,0.025989767,0.02571573,0.025444583,0.025176295,0.024910835,0.024648175,0.024388284,0.024131134,0.023876695,0.023624938,0.023375837,0.023129361,0.022885485,0.02264418,0.022405419,0.022169176,0.021935424,0.021704137,0.021475288
82,0.10117888,0.100142086,0.099115917,0.098100262,0.097095016,0.09610007,0.095115319,0.094140659,0.093175987,0.0922212,0.091276197,0.090340877,0.089415142,0.088498893,0.087592032,0.086694465,0.085806095,0.084926828,0.084056571,0.083195232,0.082342719,0.081498942,0.080663811,0.079837238,0.079019135,0.078209415,0.077407993,0.076614782,0.0758297,0.075052663,0.074283588,0.073522394,0.072769,0.072023326,0.071285293,0.070554823,0.069831838,0.069116262,0.068408018,0.067707032,0.067013229,0.066326535,0.065646878,0.064974185,0.064308386,0.063649409,0.062997185,0.062351644,0.061712718,0.06108034,0.060454441,0.059834956,0.059221819,0.058614965,0.058014329,0.057419849,0.05683146,0.0562491,0.055672708,0.055102222,0.054537582,0.053978728,0.0534256,0.052878141,0.052336291,0.051799994,0.051269193,0.05074383,0.050223851,0.049709201,0.049199824,0.048695666,0.048196675,0.047702797,0.04721398,0.046730172,0.046251322,0.045777378,0.045308291,0.044844011,0.044384488,0.043929674,0.043479521,0.04303398,0.042593005,0.042156549,0.041724565,0.041297008,0.040873831,0.040454992,0.040040444,0.039630144,0.039224048,0.038822114,0.038424299,0.03803056,0.037640855,0.037255144,0.036873386,0.036495539,0.036121564,0.035751422,0.035385072,0.035022476,0.034663596,0.034308394,0.033956831,0.033608871,0.033264476,0.03292361,0.032586238,0.032252322,0.031921828,0.031594721,0.031270965,0.030950527,0.030633373,0.030319469,0.030008781,0.029701277,0.029396924,0.02909569,0.028797542,0.02850245,0.028210381,0.027921306,0.027635192,0.027352011,0.027071731,0.026794323,0.026519758,0.026248006,0.02597904,0.025712829,0.025449346,0.025188563,0.024930452,0.024674987,0.024422139,0.024171882
83,0.107651957,0.106580802,0.105520305,0.104470361,0.103430863,0.102401709,0.101382795,0.100374019,0.099375281,0.09838648,0.097407519,0.096438298,0.09547872,0.094528691,0.093588115,0.092656898,0.091734946,0.090822168,0.089918473,0.089023769,0.088137968,0.08726098,0.086392719,0.085533097,0.084682028,0.083839428,0.083005212,0.082179296,0.081361599,0.080552037,0.079750531,0.078957,0.078171365,0.077393547,0.076623468,0.075861052,0.075106222,0.074358902,0.073619019,0.072886497,0.072161265,0.071443248,0.070732376,0.070028577,0.069331781,0.068641918,0.06795892,0.067282717,0.066613243,0.06595043,0.065294212,0.064644524,0.0640013,0.063364477,0.06273399,0.062109776,0.061491773,0.06087992,0.060274155,0.059674417,0.059080647,0.058492784,0.057910771,0.05733455,0.056764061,0.056199249,0.055640057,0.05508643,0.054538311,0.053995645,0.05345838,0.05292646,0.052399833,0.051878446,0.051362247,0.050851184,0.050345206,0.049844263,0.049348304,0.04885728,0.048371142,0.047889841,0.047413329,0.046941559,0.046474483,0.046012054,0.045554226,0.045100954,0.044652192,0.044207895,0.043768019,0.04333252,0.042901355,0.042474479,0.042051851,0.041633428,0.041219168,0.040809031,0.040402974,0.040000958,0.039602942,0.039208886,0.038818751,0.038432498,0.038050088,0.037671483,0.037296646,0.036925538,0.036558123,0.036194363,0.035834224,0.035477667,0.035124658,0.034775162,0.034429144,0.034086568,0.033747401,0.033411609,0.033079157,0.032750014,0.032424146,0.032101521,0.031782105,0.031465868,0.031152777,0.030842802,0.030535911,0.030232074,0.029931259,0.029633438,0.029338581,0.029046657,0.028757638,0.028471495,0.028188199,0.027907721,0.027630035,0.027355111,0.027082924,0.026813444
84,0.114211554,0.11307513,0.111950013,0.110836092,0.109733255,0.108641391,0.107560391,0.106490147,0.105430552,0.104381501,0.103342887,0.102314608,0.101296561,0.100288643,0.099290755,0.098302795,0.097324666,0.09635627,0.095397509,0.094448288,0.093508511,0.092578086,0.091656919,0.090744917,0.08984199,0.088948047,0.088063,0.087186758,0.086319235,0.085460345,0.08461,0.083768116,0.08293461,0.082109397,0.081292394,0.080483522,0.079682697,0.078889841,0.078104874,0.077327718,0.076558294,0.075796526,0.075042338,0.074295654,0.0735564,0.072824502,0.072099886,0.07138248,0.070672213,0.069969012,0.069272809,0.068583533,0.067901115,0.067225488,0.066556583,0.065894334,0.065238675,0.064589539,0.063946862,0.06331058,0.06268063,0.062056947,0.06143947,0.060828137,0.060222887,0.059623659,0.059030394,0.058443032,0.057861514,0.057285782,0.056715779,0.056151448,0.055592731,0.055039575,0.054491922,0.053949718,0.053412909,0.052881442,0.052355263,0.051834319,0.051318559,0.050807931,0.050302384,0.049801866,0.04930633,0.048815723,0.048329999,0.047849107,0.047373001,0.046901632,0.046434953,0.045972917,0.045515479,0.045062592,0.044614212,0.044170293,0.043730791,0.043295663,0.042864864,0.042438351,0.042016083,0.041598016,0.041184108,0.04077432,0.040368608,0.039966934,0.039569256,0.039175536,0.038785733,0.038399808,0.038017724,0.037639441,0.037264922,0.03689413,0.036527027,0.036163577,0.035803744,0.035447491,0.035094782,0.034745583,0.034399859,0.034057575,0.033718696,0.033383189,0.033051021,0.032722158,0.032396567,0.032074216,0.031755072,0.031439104,0.03112628,0.030816568,0.030509938,0.030206359,0.029905801,0.029608233,0.029313626,0.029021951,0.028733177,0.028447278
85,0.12409932,0.122864511,0.121641989,0.120431631,0.119233316,0.118046925,0.116872338,0.115709439,0.114558111,0.113418239,0.112289708,0.111172407,0.110066223,0.108971046,0.107886766,0.106813275,0.105750465,0.10469823,0.103656465,0.102625066,0.10160393,0.100592954,0.099592037,0.09860108,0.097619983,0.096648648,0.095686978,0.094734876,0.093792248,0.092859,0.091935038,0.091020269,0.090114602,0.089217947,0.088330213,0.087451313,0.086581158,0.085719661,0.084866736,0.084022298,0.083186262,0.082358545,0.081539064,0.080727736,0.079924482,0.07912922,0.078341871,0.077562357,0.076790598,0.076026519,0.075270042,0.074521093,0.073779596,0.073045477,0.072318662,0.071599079,0.070886656,0.070181322,0.069483007,0.068791639,0.068107151,0.067429473,0.066758539,0.06609428,0.065436631,0.064785526,0.064140899,0.063502687,0.062870824,0.062245249,0.061625899,0.061012711,0.060405624,0.059804578,0.059209513,0.058620368,0.058037086,0.057459607,0.056887874,0.056321831,0.055761419,0.055206584,0.054657269,0.05411342,0.053574982,0.053041902,0.052514127,0.051991602,0.051474277,0.0509621,0.050455018,0.049952983,0.049455942,0.048963847,0.048476649,0.047994298,0.047516747,0.047043947,0.046575852,0.046112415,0.045653589,0.045199328,0.044749587,0.044304321,0.043863486,0.043427037,0.042994931,0.042567124,0.042143574,0.041724238,0.041309075,0.040898043,0.040491101,0.040088207,0.039689323,0.039294408,0.038903422,0.038516326,0.038133083,0.037753652,0.037377997,0.03700608,0.036637863,0.03627331,0.035912385,0.03555505,0.035201272,0.034851013,0.03450424,0.034160917,0.03382101,0.033484486,0.033151309,0.032821448,0.032494869,0.03217154,0.031851428,0.031534501,0.031220727,0.030910076
86,0.135624775,0.134275286,0.132939225,0.131616457,0.130306852,0.129010277,0.127726603,0.126455702,0.125197447,0.123951712,0.122718371,0.121497303,0.120288385,0.119091495,0.117906515,0.116733326,0.11557181,0.114421851,0.113283335,0.112156147,0.111040174,0.109935306,0.108841432,0.107758441,0.106686227,0.105624681,0.104573698,0.103533172,0.102503,0.101483078,0.100473305,0.099473579,0.0984838,0.09750387,0.09653369,0.095573164,0.094622195,0.093680688,0.09274855,0.091825686,0.090912006,0.090007416,0.089111827,0.08822515,0.087347295,0.086478175,0.085617702,0.084765792,0.083922358,0.083087317,0.082260584,0.081442078,0.080631716,0.079829417,0.079035101,0.078248688,0.077470101,0.07669926,0.07593609,0.075180513,0.074432455,0.073691839,0.072958593,0.072232643,0.071513916,0.070802341,0.070097846,0.069400361,0.068709816,0.068026142,0.06734927,0.066679134,0.066015665,0.065358798,0.064708468,0.064064608,0.063427154,0.062796043,0.062171212,0.061552598,0.06094014,0.060333775,0.059733444,0.059139086,0.058550643,0.057968054,0.057391262,0.05682021,0.056254839,0.055695094,0.055140919,0.054592257,0.054049055,0.053511258,0.052978812,0.052451664,0.051929762,0.051413052,0.050901483,0.050395005,0.049893566,0.049397117,0.048905608,0.048418989,0.047937212,0.047460229,0.046987991,0.046520453,0.046057567,0.045599286,0.045145566,0.04469636,0.044251624,0.043811313,0.043375383,0.042943791,0.042516493,0.042093447,0.04167461,0.041259941,0.040849397,0.040442939,0.040040525,0.039642115,0.039247669,0.038857149,0.038470514,0.038087726,0.037708746,0.037333538,0.036962063,0.036594284,0.036230165,0.035869669,0.03551276,0.035159402,0.03480956,0.034463199,0.034120285,0.033780782
87,0.144992105,0.14354941,0.142121069,0.140706941,0.139306883,0.137920757,0.136548422,0.135189743,0.133844582,0.132512807,0.131194282,0.129888877,0.128596461,0.127316905,0.126050081,0.124795862,0.123554122,0.122324738,0.121107586,0.119902546,0.118709496,0.117528316,0.11635889,0.1152011,0.11405483,0.112919965,0.111796393,0.110684,0.109582676,0.10849231,0.107412793,0.106344018,0.105285878,0.104238266,0.103201078,0.10217421,0.101157559,0.100151025,0.099154505,0.098167902,0.097191115,0.096224047,0.095266602,0.094318683,0.093380197,0.092451048,0.091531145,0.090620395,0.089718707,0.088825991,0.087942157,0.087067118,0.086200786,0.085343074,0.084493896,0.083653168,0.082820805,0.081996724,0.081180843,0.08037308,0.079573355,0.078781586,0.077997697,0.077221606,0.076453239,0.075692516,0.074939363,0.074193704,0.073455464,0.07272457,0.072000949,0.071284527,0.070575234,0.069872999,0.069177751,0.068489421,0.06780794,0.06713324,0.066465253,0.065803912,0.065149152,0.064500908,0.063859113,0.063223704,0.062594618,0.061971791,0.061355161,0.060744667,0.060140248,0.059541842,0.058949391,0.058362835,0.057782115,0.057207173,0.056637952,0.056074395,0.055516446,0.054964048,0.054417146,0.053875687,0.053339615,0.052808877,0.05228342,0.051763191,0.051248138,0.050738211,0.050233357,0.049733527,0.04923867,0.048748737,0.048263679,0.047783448,0.047307994,0.046837272,0.046371233,0.045909832,0.045453021,0.045000756,0.044552991,0.044109682,0.043670783,0.043236251,0.042806043,0.042380116,0.041958427,0.041540934,0.041127594,0.040718368,0.040313214,0.03991209,0.039514958,0.039121778,0.03873251,0.038347115,0.037965555,0.037587791,0.037213786,0.036843503,0.036476904,0.036113953
88,0.156621168,0.155062761,0.153519861,0.151992313,0.150479964,0.148982664,0.147500261,0.146032609,0.14457956,0.14314097,0.141716693,0.140306589,0.138910515,0.137528332,0.136159902,0.134805089,0.133463756,0.132135769,0.130820996,0.129519305,0.128230567,0.126954651,0.125691432,0.124440781,0.123202574,0.121976688,0.120763,0.119561388,0.118371732,0.117193914,0.116027815,0.114873319,0.11373031,0.112598675,0.111478299,0.110369072,0.109270881,0.108183618,0.107107173,0.106041439,0.104986309,0.103941677,0.10290744,0.101883494,0.100869737,0.099866066,0.098872382,0.097888585,0.096914578,0.095950261,0.09499554,0.094050319,0.093114503,0.092187998,0.091270712,0.090362553,0.089463431,0.088573255,0.087691936,0.086819387,0.085955519,0.085100248,0.084253486,0.08341515,0.082585155,0.081763419,0.08094986,0.080144395,0.079346945,0.07855743,0.07777577,0.077001888,0.076235707,0.075477149,0.074726139,0.073982601,0.073246462,0.072517648,0.071796085,0.071081702,0.070374427,0.06967419,0.06898092,0.068294549,0.067615006,0.066942226,0.06627614,0.065616681,0.064963784,0.064317384,0.063677415,0.063043814,0.062416518,0.061795463,0.061180588,0.060571831,0.059969131,0.059372428,0.058781663,0.058196775,0.057617708,0.057044402,0.056476801,0.055914847,0.055358485,0.054807659,0.054262314,0.053722395,0.053187848,0.05265862,0.052134658,0.051615909,0.051102323,0.050593846,0.050090429,0.049592021,0.049098572,0.048610033,0.048126355,0.04764749,0.047173389,0.046704006,0.046239294,0.045779205,0.045323694,0.044872716,0.044426225,0.043984177,0.043546527,0.043113232,0.042684248,0.042259532,0.041839043,0.041422738,0.041010574,0.040602512,0.040198511,0.039798529,0.039402527,0.039010465
89,0.170386321,0.168690949,0.167012446,0.165350644,0.163705378,0.162076482,0.160463794,0.158867152,0.157286398,0.155721372,0.154171919,0.152637882,0.15111911,0.14961545,0.148126751,0.146652865,0.145193645,0.143748944,0.142318618,0.140902524,0.139500521,0.138112467,0.136738225,0.135377657,0.134030627,0.132697,0.131376643,0.130069423,0.128775211,0.127493876,0.126225291,0.124969328,0.123725863,0.12249477,0.121275926,0.120069211,0.118874502,0.117691681,0.116520629,0.11536123,0.114213366,0.113076924,0.11195179,0.110837851,0.109734996,0.108643115,0.107562098,0.106491837,0.105432225,0.104383157,0.103344528,0.102316232,0.101298169,0.100290235,0.099292331,0.098304355,0.097326211,0.096357799,0.095399023,0.094449787,0.093509995,0.092579555,0.091658373,0.090746357,0.089843416,0.088949459,0.088064397,0.087188142,0.086320605,0.085461701,0.084611343,0.083769446,0.082935926,0.0821107,0.081293685,0.080484799,0.079683962,0.078891093,0.078106114,0.077328945,0.076559509,0.075797729,0.075043529,0.074296834,0.073557568,0.072825658,0.07210103,0.071383613,0.070673334,0.069970123,0.069273908,0.068584622,0.067902193,0.067226555,0.06655764,0.06589538,0.06523971,0.064590564,0.063947877,0.063311585,0.062681624,0.062057932,0.061440445,0.060829102,0.060223843,0.059624606,0.059031331,0.058443959,0.057862432,0.057286691,0.056716679,0.056152339,0.055593614,0.055040448,0.054492786,0.053950574,0.053413757,0.052882281,0.052356094,0.051835142,0.051319374,0.050808737,0.050303182,0.049802657,0.049307112,0.048816498,0.048330766,0.047849867,0.047373753,0.046902376,0.046435689,0.045973647,0.045516201,0.045063307,0.04461492,0.044170994,0.043731485,0.04329635,0.042865544,0.042439025
90,0.185062095,0.183220696,0.18139762,0.179592684,0.177805707,0.17603651,0.174284918,0.172550754,0.170833845,0.16913402,0.167451108,0.165784942,0.164135354,0.16250218,0.160885256,0.159284421,0.157699515,0.156130378,0.154576855,0.15303879,0.151516028,0.150008419,0.14851581,0.147038053,0.145575,0.144126505,0.142692422,0.141272609,0.139866923,0.138475223,0.137097372,0.13573323,0.134382662,0.133045532,0.131721707,0.130411054,0.129113443,0.127828742,0.126556825,0.125297564,0.124050832,0.122816506,0.121594461,0.120384576,0.119186729,0.118000802,0.116826674,0.115664229,0.114513351,0.113373924,0.112245835,0.11112897,0.110023218,0.108928469,0.107844612,0.106771541,0.105709146,0.104657322,0.103615965,0.102584969,0.101564231,0.10055365,0.099553125,0.098562555,0.097581841,0.096610885,0.095649591,0.094697861,0.093755602,0.092822718,0.091899117,0.090984705,0.090079392,0.089183087,0.088295701,0.087417144,0.086547329,0.085686168,0.084833577,0.083989469,0.083153759,0.082326366,0.081507205,0.080696194,0.079893254,0.079098303,0.078311262,0.077532051,0.076760595,0.075996814,0.075240633,0.074491976,0.073750769,0.073016936,0.072290406,0.071571104,0.07085896,0.070153901,0.069455858,0.068764761,0.06808054,0.067403127,0.066732455,0.066068456,0.065411064,0.064760213,0.064115838,0.063477875,0.062846259,0.062220929,0.06160182,0.060988872,0.060382022,0.059781211,0.059186378,0.058597464,0.058014409,0.057437156,0.056865647,0.056299824,0.055739632,0.055185013,0.054635913,0.054092277,0.05355405,0.053021178,0.052493608,0.051971288,0.051454165,0.050942188,0.050435305,0.049933465,0.049436619,0.048944716,0.048457708,0.047975546,0.047498181,0.047025566,0.046557654,0.046094398
91,0.200074609,0.198083834,0.196112866,0.194161511,0.192229572,0.190316855,0.188423171,0.186548329,0.184692142,0.182854425,0.181034993,0.179233665,0.17745026,0.1756846,0.173936509,0.172205812,0.170492336,0.168795908,0.167116361,0.165453526,0.163807235,0.162177326,0.160563635,0.158966,0.157384262,0.155818262,0.154267845,0.152732854,0.151213137,0.149708541,0.148218916,0.146744113,0.145283985,0.143838385,0.142407169,0.140990194,0.139587318,0.138198401,0.136823304,0.13546189,0.134114021,0.132779564,0.131458386,0.130150353,0.128855335,0.127573203,0.126303829,0.125047085,0.123802845,0.122570986,0.121351385,0.120143918,0.118948466,0.117764909,0.116593129,0.115433008,0.11428443,0.113147281,0.112021447,0.110906815,0.109803274,0.108710713,0.107629023,0.106558096,0.105497826,0.104448105,0.103408829,0.102379894,0.101361197,0.100352636,0.099354111,0.098365521,0.097386767,0.096417753,0.09545838,0.094508553,0.093568178,0.092637159,0.091715404,0.09080282,0.089899317,0.089004804,0.088119191,0.087242391,0.086374314,0.085514875,0.084663988,0.083821567,0.082987529,0.082161789,0.081344266,0.080534877,0.079733541,0.078940179,0.078154711,0.077377059,0.076607145,0.075844891,0.075090221,0.074343061,0.073603335,0.07287097,0.072145892,0.071428028,0.070717307,0.070013658,0.069317011,0.068627295,0.067944442,0.067268384,0.066599052,0.06593638,0.065280302,0.064630753,0.063987666,0.063350978,0.062720625,0.062096544,0.061478674,0.060866951,0.060261314,0.059661704,0.05906806,0.058480323,0.057898434,0.057322335,0.056751968,0.056187277,0.055628204,0.055074694,0.054526692,0.053984142,0.053446991,0.052915185,0.05238867,0.051867394,0.051351305,0.050840351,0.050334481,0.049833644
92,0.212480992,0.210577243,0.20869055,0.206820762,0.204967726,0.203131293,0.201311314,0.19950764,0.197720128,0.19594863,0.194193005,0.192453109,0.190728802,0.189019944,0.187326397,0.185648023,0.183984687,0.182336254,0.180702591,0.179083564,0.177479043,0.175888898,0.174313,0.172751222,0.171203436,0.169669518,0.168149343,0.166642789,0.165149733,0.163670054,0.162203632,0.160750349,0.159310087,0.157882729,0.156468159,0.155066264,0.153676929,0.152300042,0.150935491,0.149583166,0.148242958,0.146914757,0.145598456,0.144293949,0.14300113,0.141719894,0.140450138,0.139191758,0.137944652,0.13670872,0.135483862,0.134269978,0.13306697,0.13187474,0.130693192,0.129522231,0.128361761,0.127211688,0.126071919,0.124942363,0.123822927,0.12271352,0.121614053,0.120524438,0.119444584,0.118374406,0.117313816,0.116262729,0.115221059,0.114188722,0.113165634,0.112151713,0.111146876,0.110151042,0.10916413,0.108186061,0.107216755,0.106256134,0.105304119,0.104360634,0.103425602,0.102498948,0.101580596,0.100670472,0.099768503,0.098874615,0.097988736,0.097110794,0.096240718,0.095378438,0.094523883,0.093676985,0.092837675,0.092005884,0.091181546,0.090364594,0.089554962,0.088752583,0.087957394,0.087169329,0.086388325,0.085614318,0.084847246,0.084087047,0.083333659,0.082587021,0.081847072,0.081113754,0.080387005,0.079666768,0.078952984,0.078245595,0.077544544,0.076849774,0.076161229,0.075478854,0.074802592,0.074132389,0.073468191,0.072809944,0.072157594,0.071511089,0.070870377,0.070235405,0.069606123,0.068982478,0.068364421,0.067751902,0.067144871,0.066543278,0.065947075,0.065356215,0.064770648,0.064190327,0.063615206,0.063045238,0.062480377,0.061920576,0.061365791,0.060815977
